saleprice,age,neighborhood_order,local_conditions,was_remodeled,overall_qual,house_style_order_1.5,house_style_order_2.0,exter_qual,exterior_1n2,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,bldg_type_2fmcon,roof_style_hip,residential,functional,lot_frontage,lot_area,outside_porch_sf,garage_fin_area,garage_cars,paved_drive,bsmt_qual,bsmtfin_type_sf,bsmt_exposure,heating_qc,kitchen_qual,fireplace_qu,all_floors_sf,totrms_abvgrd,room_size,all_baths,gr_liv_area
212500,2,4,2,1,7,0,0,4,10,0,0,1,0,0,1,8,80.0,10307,218,968.0,2.0,2,4,5256.0,1,5,4,4,1358,6,226.33333333333334,3.0,1358
164000,8,2,2,0,6,0,0,3,10,0,1,0,0,1,1,8,32.0,4500,125,402.0,2.0,2,5,5382.0,1,5,3,0,1216,5,243.2,3.0,1216
139000,49,1,2,0,6,1,0,3,6,0,0,0,0,0,1,8,75.0,9060,21,384.0,1.0,2,3,0.0,1,4,4,0,1638,6,273.0,2.0,1638
160000,9,4,2,1,7,0,1,4,6,0,1,0,0,0,1,8,24.0,2160,48,462.0,2.0,2,4,2040.0,1,5,4,0,1252,4,313.0,3.5,1252
149000,17,2,2,1,5,1,0,3,6,0,0,0,0,0,1,8,70.0,7669,132,698.0,2.0,2,4,4528.0,3,3,3,2,883,5,176.6,2.0,883
130000,41,2,2,0,5,0,0,3,6,0,0,0,0,0,1,8,62.0,9858,33,576.0,1.0,2,3,2040.0,1,3,3,0,874,5,174.8,2.0,874
140000,89,2,0,1,7,0,1,3,4,0,0,0,0,0,1,8,50.0,10300,87,480.0,2.0,2,3,0.0,1,4,3,0,1710,9,190.0,2.0,1710
264500,1,4,2,1,8,0,0,4,10,0,0,0,0,1,1,8,65.0,8125,175,1551.0,2.0,2,4,0.0,1,5,4,4,1836,8,229.5,2.0,1836
141000,49,2,2,0,5,0,0,3,6,0,0,0,0,0,1,8,69.0,14850,390,897.0,1.0,2,3,2685.0,1,3,3,3,1092,6,182.0,2.0,1092
199900,1,4,2,1,7,0,0,4,10,0,0,1,0,0,1,8,35.0,4274,116,1707.0,2.0,2,4,6636.0,1,5,4,0,1241,4,310.25,2.5,1241
167900,32,3,2,0,6,0,0,3,8,0,0,0,0,0,1,8,80.0,9650,16,1260.0,2.0,2,4,3430.0,1,3,3,3,1334,6,222.33333333333334,2.5,1334
181900,47,2,2,1,6,0,0,3,6,0,0,0,0,0,1,8,61.5,14585,326,572.0,2.0,2,3,3033.0,1,5,4,4,1429,7,204.14285714285714,1.5,1429
262500,2,4,2,0,8,0,0,4,10,0,0,0,0,0,1,8,75.0,9000,312,1500.0,2.0,2,4,6468.0,3,5,4,0,1566,7,223.71428571428572,3.0,1566
230000,32,3,2,1,7,0,1,3,6,0,0,0,0,1,1,8,80.0,13774,549,1040.0,2.0,2,4,2592.0,1,5,4,3,2288,8,286.0,2.0,2288
328900,9,4,2,1,9,0,0,4,6,0,0,1,0,0,1,8,50.0,5119,162,1518.0,2.0,2,5,7428.0,3,5,4,3,1709,5,341.8,3.0,1709
232698,2,4,2,0,8,0,0,4,10,0,0,0,0,0,1,8,71.0,9254,195,1108.0,2.0,2,4,714.0,1,5,4,0,1721,7,245.85714285714286,3.0,1721
221800,1,3,2,0,8,0,0,4,10,0,0,0,0,0,1,8,95.0,10324,260,1620.0,3.0,2,4,5232.0,3,5,4,0,1254,5,250.8,3.0,1254
152400,67,1,2,1,5,1,0,3,6,0,0,0,0,0,1,7,63.0,8375,0,627.0,3.0,0,3,1680.0,1,4,4,0,1350,6,225.0,2.5,1350
213000,9,3,2,1,7,0,0,4,10,0,0,0,0,0,1,8,75.0,9750,308,451.0,2.0,2,4,0.0,1,5,4,3,1630,6,271.6666666666667,2.0,1630
184900,1,3,2,0,7,0,1,4,10,0,0,0,0,0,1,8,74.0,7632,177,898.0,2.0,2,4,0.0,1,5,4,0,1585,7,226.42857142857142,2.5,1585
157000,53,3,2,0,5,0,0,3,6,0,0,0,1,1,1,8,90.0,15750,0,375.0,1.0,2,3,3364.0,2,3,3,4,1336,5,267.2,2.0,1336
144000,44,1,2,1,5,0,0,3,6,0,0,0,0,1,1,7,70.0,9240,161,576.0,2.0,2,3,2448.0,1,4,3,3,1211,6,201.83333333333334,1.0,1211
192350,28,3,2,1,6,0,0,3,6,0,0,0,0,0,1,8,80.0,10400,381,956.0,2.0,2,4,5418.0,1,5,3,3,1353,5,270.6,3.0,1353
163500,41,2,2,0,7,0,0,3,7,0,0,0,0,1,1,8,80.0,8800,0,880.0,2.0,2,3,2616.0,1,5,3,3,1200,6,200.0,2.5,1200
262280,18,3,2,0,7,0,1,3,6,0,0,0,0,1,1,8,86.0,11839,313,514.0,2.0,2,4,6510.0,1,5,4,5,2329,10,232.9,3.5,2329
214000,6,3,2,1,7,0,0,4,10,0,0,0,0,0,1,8,70.0,9135,266,1064.0,2.0,2,4,4860.0,3,5,4,0,1536,7,219.42857142857142,3.0,1536
230000,50,3,2,1,6,0,0,3,10,0,0,0,0,0,1,8,90.0,14115,280,1410.0,2.0,2,3,4762.0,1,5,5,4,1811,6,301.8333333333333,1.0,1811
280000,1,4,2,0,7,0,1,4,10,0,0,0,0,0,1,8,109.0,14154,254,1894.0,3.0,2,5,0.0,1,5,4,4,2172,9,241.33333333333334,2.5,2172
140000,50,1,2,1,4,0,0,3,6,0,0,0,0,0,0,8,65.0,6565,444,720.0,2.0,2,3,5802.0,1,4,3,0,1073,6,178.83333333333334,2.0,1073
155000,44,2,3,0,6,0,1,3,6,0,0,0,0,0,1,8,70.0,7700,340,442.0,2.0,2,3,0.0,1,3,3,3,1839,7,262.7142857142857,1.5,1839
64500,88,1,2,1,3,1,0,2,6,0,0,0,0,0,0,8,63.0,4761,105,0.0,0.0,0,3,0.0,1,2,2,0,1020,5,204.0,1.0,1020
218000,17,3,2,0,6,0,1,4,10,0,0,0,0,0,1,8,87.0,12361,542,2034.0,4.0,2,4,5160.0,1,5,4,4,1802,8,225.25,3.0,1802
160000,30,3,2,0,5,0,0,3,9,0,0,0,0,0,1,8,72.0,9720,0,576.0,2.0,2,3,3775.0,3,3,3,2,1009,6,168.16666666666666,2.0,1009
208900,0,4,2,0,8,0,0,4,10,0,0,0,0,0,1,8,72.0,8640,141,1196.0,2.0,2,4,144.0,1,5,4,0,1338,6,223.0,2.0,1338
284700,49,1,2,1,5,0,0,3,8,0,0,0,0,0,1,8,123.0,47007,372,624.0,2.0,2,0,0.0,0,3,5,4,3820,11,347.27272727272725,3.5,3820
146000,1,4,2,0,7,0,1,4,10,0,0,1,0,0,1,8,30.0,3180,102,540.0,2.0,2,4,0.0,1,5,4,0,1392,5,278.4,2.0,1392
245500,12,4,2,0,8,0,0,4,10,0,0,1,0,0,1,8,38.0,14963,374,1500.0,2.0,2,4,4716.0,1,5,5,4,1288,4,322.0,2.5,1288
113000,82,2,2,1,6,1,0,3,6,0,0,0,0,0,1,8,50.0,5000,101,160.0,1.0,2,3,0.0,1,5,3,0,1013,6,168.83333333333334,1.0,1013
296000,5,4,2,1,8,0,0,4,10,0,0,0,0,1,1,8,129.0,16870,181,2796.0,3.0,2,5,9186.0,4,5,4,4,1782,7,254.57142857142858,3.0,1782
377426,2,4,2,1,9,0,0,4,10,0,0,0,0,1,1,8,86.0,14157,229,2028.0,3.0,2,5,7494.0,4,5,4,4,1922,8,240.25,3.0,1922
337500,3,4,2,1,10,0,0,5,10,0,0,0,0,1,1,8,96.0,12456,264,2358.0,3.0,2,5,7032.0,4,5,5,4,1718,7,245.42857142857142,3.0,1718
97900,58,1,2,1,4,1,0,3,10,0,0,0,0,0,1,8,56.0,6956,0,265.0,1.0,2,2,0.0,2,5,3,0,936,5,187.2,1.0,936
208300,0,4,2,0,6,0,0,4,10,0,0,0,0,0,1,8,75.0,7862,102,2028.0,2.0,2,4,162.0,1,5,4,0,1218,4,304.5,2.0,1218
213000,12,2,2,1,7,0,1,3,10,0,0,0,0,0,1,8,74.0,11050,350,816.0,3.0,2,4,0.0,2,5,4,3,1820,8,227.5,2.5,1820
188000,10,3,2,1,7,0,1,3,10,0,0,0,0,0,1,8,57.0,8924,275,1581.0,2.0,2,4,0.0,3,5,4,0,1724,8,215.5,2.5,1724
162000,48,2,1,0,6,0,0,3,6,0,0,0,0,1,1,8,80.0,9610,80,976.0,2.0,2,3,609.0,1,5,3,3,1336,7,190.85714285714286,1.5,1336
152000,57,1,2,0,5,1,0,3,6,0,0,0,0,0,1,8,75.0,13710,289,282.0,1.0,2,3,1680.0,1,3,3,0,1558,6,259.6666666666667,1.5,1558
254900,6,4,2,1,7,0,1,4,10,0,0,0,0,0,1,8,100.0,12552,136,1356.0,2.0,2,4,1332.0,1,5,4,4,1947,8,243.375,2.5,1947
189000,14,3,2,1,7,0,1,4,10,0,0,0,0,0,1,8,43.0,14565,218,966.0,2.0,2,4,3222.0,3,5,4,0,1657,6,276.1666666666667,2.5,1657
235000,30,3,2,0,7,0,0,4,8,0,0,0,0,1,1,8,56.0,18559,200,1650.0,2.0,2,4,7794.0,1,3,4,2,2064,7,294.85714285714283,3.0,2064
125000,58,1,2,0,5,0,0,3,6,0,0,0,1,0,1,8,68.0,10880,48,240.0,1.0,2,3,5200.0,1,3,3,0,1164,5,232.8,2.0,1164
120000,35,2,2,0,7,0,0,3,6,0,1,0,0,0,1,8,24.0,2280,30,308.0,1.0,2,4,0.0,1,5,3,0,836,4,209.0,1.0,836
81500,55,2,1,0,1,0,0,3,6,0,0,0,0,0,0,5,125.0,31250,135,270.0,1.0,0,0,0.0,0,3,3,0,1600,6,266.6666666666667,1.5,1600
118500,17,1,2,0,6,1,0,3,6,1,0,0,0,0,1,8,81.0,11841,32,0.0,0.0,2,4,4896.0,3,3,3,0,816,5,163.2,2.0,816
370878,0,4,2,0,9,0,0,5,10,0,0,0,0,0,1,8,85.0,9187,325,1434.0,3.0,2,5,6726.0,2,5,5,4,1766,7,252.28571428571428,3.5,1766
145000,58,3,2,1,5,0,1,3,6,1,0,0,0,0,1,8,82.0,6270,0,871.0,3.0,2,3,1136.0,1,3,3,0,2002,8,250.25,2.0,2002
311500,69,3,2,1,7,1,0,4,10,0,0,0,0,0,1,8,56.5,15660,269,431.0,2.0,2,3,1364.0,1,5,4,3,1954,8,244.25,2.0,1954
210250,0,3,2,0,7,0,0,4,10,0,0,1,0,0,1,8,43.0,3087,116,1311.0,2.0,2,4,2718.0,3,5,4,4,1364,6,227.33333333333334,3.0,1364
200000,4,3,2,0,7,0,1,4,10,0,0,0,0,0,1,8,95.0,13450,237,984.0,2.0,2,4,4200.0,1,5,4,0,1861,8,232.625,3.5,1861
126000,32,2,2,0,5,1,0,3,8,1,0,0,0,0,1,8,75.0,10125,0,539.0,2.0,2,0,0.0,0,3,4,0,1734,8,216.75,2.0,1734
114000,109,2,2,1,4,0,1,4,6,0,0,0,0,0,1,8,80.0,8146,279,281.0,1.0,0,2,0.0,1,4,3,0,1039,6,173.16666666666666,1.0,1039
87500,99,2,2,1,4,0,1,4,10,0,0,0,0,0,1,8,60.0,9600,160,720.0,2.0,0,2,0.0,1,3,4,0,1510,7,215.71428571428572,2.0,1510
349265,2,4,2,0,8,0,1,4,10,0,0,0,0,1,1,8,98.0,12328,152,2187.0,3.0,2,5,5916.0,2,5,5,4,2541,10,254.1,4.5,2541
203000,5,3,2,0,8,0,0,4,10,0,0,0,0,0,1,8,76.0,10141,246,1690.0,3.0,2,4,4386.0,4,5,4,0,1512,6,252.0,2.0,1512
189000,8,3,2,0,7,0,0,4,10,0,0,0,0,0,1,8,65.0,8529,329,1054.0,2.0,2,4,120.0,1,5,4,3,1434,6,239.0,2.0,1434
209000,6,4,2,0,7,0,1,4,10,0,0,0,0,0,1,8,65.0,8127,45,1256.0,2.0,2,4,2460.0,1,5,4,0,1653,6,275.5,3.5,1653
160000,109,2,1,1,6,0,1,3,7,0,0,0,0,0,1,8,70.0,8400,235,357.0,1.0,2,2,0.0,2,4,5,0,2007,8,250.875,2.0,2007
129000,33,1,1,0,5,0,0,3,8,0,0,0,0,0,1,8,44.0,10751,183,862.0,2.0,2,2,3935.0,4,3,3,0,1037,5,207.4,2.0,1037
170000,32,2,2,1,5,0,0,3,6,0,0,0,0,0,1,8,77.0,10010,278,836.0,2.0,2,4,5601.0,3,4,3,3,1389,6,231.5,2.0,1389
90350,94,3,2,1,5,0,0,3,5,0,0,0,0,0,1,8,40.0,4280,34,352.0,1.0,1,3,730.0,1,3,4,4,694,4,173.5,1.0,694
79000,84,1,1,1,6,1,0,3,6,0,0,0,0,0,1,8,60.0,9600,136,0.0,0.0,0,3,0.0,1,2,3,0,1096,5,219.2,1.0,1096
149900,34,3,2,0,5,0,0,3,10,0,0,0,0,0,1,8,70.0,9800,256,552.0,2.0,2,3,4470.0,1,3,3,0,894,5,178.8,2.0,894
123000,37,2,2,0,5,0,0,3,6,0,0,0,0,1,1,8,63.0,7560,0,576.0,2.0,2,4,3422.0,1,3,3,0,864,5,172.8,2.0,864
87000,106,2,2,1,4,0,1,3,3,0,0,0,0,0,1,6,60.0,9600,90,779.0,3.0,0,3,0.0,1,2,3,0,1774,8,221.75,3.0,1774
171000,31,2,2,0,6,0,0,3,8,0,0,0,0,0,1,8,76.0,9880,203,1074.0,1.0,2,3,2610.0,3,3,3,1,1118,6,186.33333333333334,2.0,1118
119000,58,2,2,0,6,1,0,3,10,0,0,0,0,0,1,8,80.0,9600,96,288.0,1.0,2,3,1120.0,1,3,3,0,1252,6,208.66666666666666,1.0,1252
132500,50,2,2,0,5,0,0,3,9,0,0,0,0,1,1,8,70.0,7931,0,672.0,1.0,2,3,4592.0,1,3,3,0,1148,6,191.33333333333334,2.0,1148
161000,83,2,2,1,8,0,1,3,5,0,0,0,0,1,1,8,60.0,5100,255,228.0,1.0,2,3,0.0,1,2,4,4,1666,7,238.0,1.0,1666
274000,7,3,2,1,9,0,1,4,10,0,0,0,0,0,1,8,45.0,9720,284,2175.0,3.0,2,4,7164.0,2,5,4,3,1947,7,278.14285714285717,3.5,1947
125000,43,1,1,0,5,0,0,3,6,0,0,0,0,0,1,8,70.0,8521,0,336.0,1.0,2,3,4210.0,1,3,3,2,912,5,182.4,1.0,912
98500,61,1,2,1,5,0,0,3,8,1,0,0,0,0,1,8,52.0,8741,118,0.0,0.0,0,3,0.0,1,3,3,0,1195,8,149.375,2.0,1195
262000,12,4,2,1,8,0,0,4,10,0,0,0,0,0,1,8,89.0,12461,306,1514.0,3.0,2,4,8736.0,1,5,4,2,1624,5,324.8,3.0,1624
134900,30,3,2,0,5,0,0,3,6,0,0,0,0,0,1,8,76.0,6950,0,444.0,2.0,2,3,3838.0,1,3,3,0,914,5,182.8,2.0,914
170000,48,4,2,0,5,0,0,3,10,0,0,0,0,0,1,8,115.0,16905,104,616.0,1.0,1,3,3868.0,4,4,3,4,1328,5,265.6,2.0,1328
135000,81,3,2,1,6,0,1,3,6,0,0,0,0,0,1,8,53.0,7155,116,225.0,1.0,0,3,0.0,1,3,3,4,1461,6,243.5,1.0,1461
290000,18,4,2,1,6,0,1,4,6,0,0,0,0,1,1,8,86.5,9205,684,946.0,2.0,2,4,3520.0,1,5,4,4,2683,9,298.1111111111111,3.5,2683
173500,0,2,2,0,7,0,0,4,10,0,0,0,0,0,1,8,64.0,7697,0,924.0,2.0,2,4,0.0,1,5,4,0,1258,6,209.66666666666666,2.0,1258
225000,58,1,2,1,5,0,1,3,6,0,0,0,0,0,1,8,78.0,7800,103,230.0,1.0,2,3,3618.0,1,5,5,0,2008,8,251.0,4.0,2008
140500,46,2,2,0,5,0,0,3,6,0,0,0,0,1,1,8,61.5,14357,128,880.0,2.0,2,3,1889.0,1,3,3,3,1187,6,197.83333333333334,2.0,1187
126000,13,3,2,0,5,0,0,3,10,0,0,0,0,0,1,8,65.0,8775,64,299.0,1.0,2,4,2970.0,1,4,3,0,990,5,198.0,1.0,990
170000,9,4,2,0,8,0,1,4,6,0,1,0,0,0,1,8,24.0,2645,169,480.0,2.0,2,4,3672.0,1,5,4,0,1586,7,226.57142857142858,3.5,1586
156000,11,3,2,0,5,0,0,3,10,0,0,0,0,0,1,8,43.0,13568,224,576.0,2.0,2,4,3580.0,1,5,3,0,990,5,198.0,1.5,990
207500,49,2,2,1,5,0,0,3,6,0,0,0,0,0,1,8,47.0,16321,546,638.0,1.0,2,3,5108.0,4,3,3,4,1600,6,266.6666666666667,2.0,1600
255000,0,4,2,0,8,0,1,4,10,0,0,0,0,0,1,8,72.0,8640,280,1770.0,2.0,2,4,2100.0,3,5,4,0,1792,8,224.0,2.5,1792
94900,35,1,2,0,4,0,0,3,10,0,1,0,0,0,1,8,21.0,1596,221,594.0,1.0,2,4,2622.0,4,3,3,1,988,4,247.0,2.0,988
140000,49,2,2,0,5,0,0,3,10,0,0,0,0,1,1,8,70.0,7315,225,676.0,1.0,2,3,1875.0,1,3,3,3,1170,6,195.0,1.5,1170
96900,101,2,2,1,3,0,1,3,6,0,0,0,0,0,1,8,42.0,7614,329,216.0,1.0,0,3,0.0,2,4,3,0,1376,7,196.57142857142858,1.0,1376
154000,43,2,2,0,5,0,0,3,8,0,0,0,0,0,1,8,61.5,11000,58,960.0,2.0,2,3,3650.0,2,5,3,1,1154,6,192.33333333333334,1.5,1154
184900,97,2,2,1,8,0,1,4,10,0,0,0,0,1,1,8,60.0,10337,0,816.0,2.0,2,3,0.0,1,5,4,0,1772,7,253.14285714285714,2.5,1772
385000,1,4,4,1,10,0,0,5,10,0,0,0,0,1,1,8,114.0,14803,233,3660.0,3.0,2,5,9816.0,3,5,5,4,2084,7,297.7142857142857,3.0,2084
106500,70,1,2,1,4,0,0,3,6,0,0,0,0,0,1,8,50.0,8765,28,327.0,1.0,2,3,1425.0,1,5,3,0,951,6,158.5,1.0,951
327000,9,4,2,0,8,0,1,4,10,0,0,0,0,0,1,8,106.0,12720,282,1620.0,3.0,2,4,7038.0,2,5,4,3,2687,10,268.7,3.5,2687
135000,82,1,2,1,6,1,0,3,6,0,0,0,0,0,1,8,60.0,5160,148,384.0,1.0,2,3,0.0,1,3,3,0,1666,4,416.5,1.0,1666
142500,1,3,1,0,6,0,0,4,10,0,0,0,0,0,1,8,63.0,13072,0,484.0,2.0,2,4,0.0,1,5,3,0,1141,6,190.16666666666666,1.5,1141
141000,40,2,1,0,5,0,1,3,6,0,0,0,0,0,1,8,73.0,8814,40,470.0,2.0,2,3,1464.0,1,5,3,0,1464,7,209.14285714285714,1.5,1464
107500,98,1,2,1,5,0,1,3,6,0,0,0,1,0,1,8,70.0,7000,233,0.0,0.0,0,4,5814.0,4,3,3,0,1347,5,269.4,2.0,1347
108500,65,1,2,1,5,1,0,3,8,0,0,0,1,0,1,8,59.0,4484,88,240.0,1.0,2,3,2425.0,1,3,3,0,1282,4,320.5,2.0,1282
150000,12,3,1,0,6,0,1,3,10,0,0,0,0,0,1,8,65.0,9019,40,1416.0,2.0,2,4,1370.0,1,5,4,0,1320,6,220.0,2.5,1320
78000,90,1,2,1,3,1,0,3,6,0,0,0,0,0,0,8,60.0,8520,0,0.0,0.0,0,2,0.0,1,2,3,0,936,6,156.0,1.0,936
235128,1,4,1,1,8,0,0,4,10,0,0,0,0,0,1,8,92.0,11932,24,1660.0,3.0,2,4,0.0,1,5,4,0,1580,7,225.71428571428572,2.0,1580
302000,36,2,2,1,7,0,0,3,8,0,0,0,0,0,1,8,77.5,115149,428,739.0,2.0,2,4,7314.0,4,3,4,3,1824,5,364.8,3.0,1824
163000,33,3,2,1,5,0,0,3,7,0,0,0,0,0,1,6,40.0,14330,606,1320.0,2.0,2,3,3244.0,1,3,3,0,1558,5,311.6,3.0,1558
84900,65,1,1,1,3,0,0,3,10,0,0,0,0,0,1,7,67.0,8777,0,240.0,1.0,0,0,0.0,0,3,3,0,640,5,128.0,1.0,640
147000,35,2,2,0,6,0,1,3,6,0,0,1,0,0,1,8,24.0,2308,260,440.0,2.0,2,3,2770.0,1,3,3,2,1322,6,220.33333333333334,3.0,1322
155000,94,2,2,1,7,0,1,4,4,0,0,0,0,0,1,6,50.0,2500,0,164.0,1.0,2,3,1495.0,1,5,5,4,1826,7,260.85714285714283,2.5,1826
180000,16,4,2,0,7,0,0,3,6,0,0,0,0,1,1,8,50.0,8049,148,1452.0,2.0,2,4,5265.0,1,3,3,3,1339,6,223.16666666666666,3.0,1339
55000,80,1,2,1,4,0,1,2,8,0,0,0,1,1,1,5,70.0,5600,0,0.0,0.0,0,0,0.0,0,2,2,0,1092,7,156.0,2.0,1092
187500,4,4,2,0,7,0,0,4,10,0,0,0,0,0,1,8,73.0,9590,182,1314.0,2.0,2,5,4716.0,3,5,4,4,1146,6,191.0,3.0,1146
125000,33,1,2,0,6,0,0,3,6,0,0,0,0,1,1,8,72.0,7200,296,352.0,1.0,2,3,3155.0,3,5,3,2,1125,6,187.5,2.0,1125
250000,70,3,2,1,7,1,0,4,10,0,0,0,0,0,1,8,86.0,11500,322,540.0,1.0,2,4,669.0,1,4,4,4,2057,6,342.8333333333333,1.5,2057
78000,98,2,2,1,5,0,0,3,6,0,0,0,0,0,1,8,60.0,6756,96,200.0,1.0,1,3,0.0,1,3,3,0,899,5,179.8,1.0,899
118000,98,2,2,1,4,1,0,3,6,0,0,0,1,0,1,8,63.0,11426,281,0.0,0.0,0,3,0.0,1,4,3,0,1486,9,177.11111111111111,2.0,1594
318000,0,4,2,0,8,0,0,5,10,0,0,0,0,1,1,8,93.0,12030,396,2454.0,3.0,2,5,0.0,1,5,4,0,1694,7,242.0,2.0,1694
215000,13,3,2,1,8,0,1,4,10,0,0,0,0,0,1,8,80.0,9554,263,942.0,2.0,2,4,2280.0,1,5,4,3,1911,8,238.875,2.5,1911
72000,81,1,2,1,4,0,0,3,6,0,0,0,0,0,1,7,61.0,8534,112,0.0,0.0,0,2,0.0,1,3,3,0,672,4,168.0,1.0,672
180000,32,3,2,0,6,0,0,3,8,0,0,0,0,0,1,8,104.0,11361,189,1434.0,2.0,2,4,3220.0,1,3,3,3,1523,7,217.57142857142858,2.5,1523
184000,22,4,2,0,6,0,0,3,9,0,0,0,0,0,1,6,47.0,12416,192,1848.0,2.0,2,4,7406.0,1,3,3,3,1651,7,235.85714285714286,3.0,1651
124500,50,2,2,0,5,0,0,3,6,0,0,0,0,0,1,8,80.0,9600,312,540.0,1.0,2,3,4955.0,1,5,3,0,1041,6,173.5,2.0,1041
135000,52,2,1,0,5,0,0,3,6,1,0,0,0,0,1,8,70.0,8267,42,576.0,2.0,2,3,0.0,1,3,3,0,1604,8,200.5,2.0,1604
164900,68,2,2,1,6,1,0,3,6,0,0,0,0,0,1,8,50.0,6000,11,240.0,1.0,2,3,2605.0,1,5,4,4,1672,6,278.6666666666667,1.5,1672
140000,37,3,2,0,7,0,0,3,6,0,0,0,0,1,1,8,80.0,9600,0,528.0,2.0,2,3,0.0,1,3,3,0,1164,6,194.0,1.5,1164
128000,51,2,2,0,5,0,0,3,10,0,0,0,0,1,1,8,71.0,7350,0,588.0,1.0,2,3,0.0,1,4,3,0,1041,6,173.5,1.0,1041
153000,30,1,2,0,6,1,0,3,6,0,0,0,0,0,1,8,41.5,7703,311,1512.0,2.0,2,4,2250.0,4,5,3,1,1034,6,172.33333333333334,1.5,1034
127500,98,2,2,1,6,1,0,4,6,0,0,0,0,0,1,8,63.0,4347,182,228.0,1.0,0,4,0.0,1,5,3,0,1609,7,229.85714285714286,1.0,1609
141500,58,2,2,1,5,0,0,3,6,0,0,0,0,0,1,8,80.0,9600,192,528.0,1.0,2,3,1052.0,1,4,4,4,1337,7,191.0,2.0,1337
325000,16,4,2,1,8,0,1,4,6,0,0,0,0,0,1,8,98.0,12256,218,1424.0,2.0,2,5,6192.0,3,5,4,3,2622,9,291.3333333333333,3.5,2622
188500,14,3,2,0,7,0,0,3,10,0,0,0,0,0,1,8,80.0,9547,270,944.0,2.0,2,4,0.0,1,5,4,3,1594,6,265.6666666666667,2.0,1594
185000,0,4,2,0,6,0,0,4,10,0,0,0,0,0,1,8,60.0,7200,120,1716.0,2.0,2,4,5430.0,1,4,4,0,1262,5,252.4,2.0,1262
146000,3,3,1,1,6,0,0,3,10,0,0,0,0,0,1,8,63.0,13072,90,0.0,0.0,2,4,480.0,1,5,4,0,1175,6,195.83333333333334,2.0,1175
119000,92,2,2,1,6,0,1,3,4,0,0,0,0,0,1,8,60.0,3600,103,280.0,1.0,0,3,0.0,1,5,5,4,1288,5,257.6,2.0,1288
112000,38,1,2,0,5,0,1,3,6,0,1,0,0,0,1,8,21.0,1680,0,280.0,1.0,2,3,0.0,1,3,3,0,1302,6,217.0,2.5,1302
197000,1,4,2,0,8,0,0,4,6,0,0,1,0,0,1,8,37.0,3316,84,1650.0,2.0,2,4,6234.0,1,5,4,4,1247,4,311.75,2.5,1247
412083,0,4,2,0,9,0,1,4,10,0,0,0,0,1,1,8,72.0,16387,0,1662.0,3.0,2,5,8214.0,1,4,5,4,2589,11,235.36363636363637,3.5,2589
271000,6,2,2,0,8,0,0,4,10,0,0,0,0,1,1,8,43.5,13265,209,1714.0,3.0,2,4,7308.0,1,5,4,4,1689,7,241.28571428571428,3.0,1689
200000,4,4,2,0,7,0,0,4,8,0,0,1,0,0,1,8,48.0,3242,172,956.0,2.0,2,4,6000.0,1,5,4,4,1405,6,234.16666666666666,3.0,1405
174000,31,3,3,0,7,0,0,3,8,0,0,0,0,0,1,8,64.0,8991,443,1755.0,2.0,2,4,5556.0,4,3,4,2,1324,5,264.8,2.5,1324
156500,47,2,2,0,5,0,0,3,10,0,0,0,0,1,1,8,80.0,8000,0,351.0,1.0,2,3,4854.0,1,3,3,3,1377,6,229.5,2.0,1377
204000,11,4,2,1,6,0,1,4,10,0,0,0,0,1,1,8,92.0,9303,266,1266.0,2.0,2,5,3710.0,1,5,3,0,1756,7,250.85714285714286,3.5,1756
149350,42,1,2,1,5,0,0,3,6,0,0,0,0,0,1,8,41.5,8544,65,271.0,1.0,2,3,0.0,1,4,4,0,1228,6,204.66666666666666,1.5,1228
137000,52,2,2,0,5,0,0,3,10,0,0,0,0,0,1,8,80.0,11425,120,550.0,1.0,2,3,1944.0,1,4,3,4,1008,4,252.0,1.0,1008
222500,10,3,2,1,7,0,1,4,10,0,0,0,0,0,1,8,75.0,11404,276,1623.0,2.0,2,4,1260.0,3,5,4,3,2031,8,253.875,2.5,2031
166000,0,2,2,0,6,0,1,4,10,0,0,0,0,0,1,8,72.0,8229,132,1320.0,2.0,2,4,0.0,3,5,4,0,1504,6,250.66666666666666,2.5,1504
109500,90,2,1,1,5,0,0,3,6,0,0,0,0,0,1,8,56.0,4485,186,0.0,0.0,1,3,2316.0,1,3,3,4,936,5,187.2,2.0,936
122000,55,1,2,0,4,0,0,3,10,0,0,0,0,0,1,5,38.0,15635,200,498.0,2.0,2,0,0.0,0,3,3,0,1383,6,230.5,1.0,1383
99900,87,2,2,1,5,0,0,3,6,0,0,0,0,0,1,8,56.0,3153,26,180.0,1.0,0,3,0.0,1,4,3,4,967,5,193.4,1.0,967
249700,1,4,2,0,8,0,0,4,10,0,0,0,0,0,1,8,84.0,11096,146,1652.0,3.0,2,4,144.0,3,5,4,0,1656,7,236.57142857142858,2.0,1656
158500,59,3,2,1,6,0,0,3,6,0,0,0,0,0,1,8,80.0,14000,36,300.0,1.0,2,3,0.0,1,5,4,4,1152,6,192.0,1.5,1152
139500,1,3,2,0,6,0,0,3,10,0,0,0,0,0,1,8,74.0,7733,54,0.0,0.0,2,3,144.0,2,5,4,0,1142,5,228.4,1.5,1142
202000,6,4,2,0,6,0,0,4,10,0,0,0,0,0,1,8,74.5,8098,173,470.0,2.0,2,4,7280.0,3,5,4,0,1403,5,280.6,3.0,1403
